"inner_iter","inner_training_loss","r_norm","s_norm","residual_sum","eps_pri","eps_dual","primal_dual_gap","progress_proxy","admm_tol_target","rho","sub_stop_mode","omega_stop_mode","omega_stop_metric","outer_iter","sub_attempt","direction_norm_fro","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
4,127.947005127752,0.122738861435347,0.016599631746393,0.13933849318174,7.10633520177595e-07,7.10633520177595e-07,172717.523097803,7.80346386866721e-05,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.307365582133014,7,1.67986462997683,3.47275495603733,1e-07,"case_norm_mode"
5,127.938468655048,0.115255454490651,0.0164569951090727,0.131712449599724,7.10633520177595e-07,7.10633520177595e-07,162186.909592792,6.67188160836176e-05,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.307365582133014,7,1.67986462997683,3.47275495603733,1e-07,"case_norm_mode"
1,127.82636432272,1.21878515147246,2.46332969836989,3.68211484984235,7.10633520177595e-07,7.10633520177595e-07,3466385.45526853,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,3.42784482063367,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
2,123.980462856421,0.124001776759676,1.2516130941262,1.37561487088588,7.10633520177595e-07,7.10633520177595e-07,1761263.79995896,0.0300869189754167,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,3.42784482063367,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
3,142.764975843091,2.56386868098177,2.040365373823,4.60423405480477,7.10633520177595e-07,7.10633520177595e-07,3607863.41789933,0.151511879806614,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,3.42784482063367,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
4,141.032354102387,1.94106948644763,0.136694967007261,2.07776445345489,7.10633520177595e-07,7.10633520177595e-07,2731463.44963088,0.012136182074574,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,3.42784482063367,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
5,188.176780759834,4.39565506703375,9.42446830535403,13.8201233723878,7.10633520177595e-07,7.10633520177595e-07,13262065.5200711,0.334280931191302,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,3.42784482063367,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
1,125.723728360777,0.375758412508615,4.14260677256487,4.51836518507348,7.10633520177595e-07,7.10633520177595e-07,5829455.90791944,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.869995605917856,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
2,143.993305382131,2.83401519252381,2.72477649548191,5.55879168800573,7.10633520177595e-07,7.10633520177595e-07,3988012.2623762,0.145315265937136,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.869995605917856,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
3,141.315133397925,1.95414643668998,0.199172598430885,2.15331903512086,7.10633520177595e-07,7.10633520177595e-07,2749865.26979704,0.0185992812450495,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.869995605917856,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
4,136.261774415141,1.43400020192433,0.55586649798774,1.98986669991207,7.10633520177595e-07,7.10633520177595e-07,2017918.0424334,0.0357595033261875,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.869995605917856,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
5,130.285851778033,0.954842513434344,0.734848298757954,1.6896908121923,7.10633520177595e-07,7.10633520177595e-07,1343649.69611301,0.0438561927052375,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.869995605917856,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
1,127.580984460774,0.709823600790268,0.461785725133986,1.17160932592425,7.10633520177595e-08,7.10633520177595e-08,9988602.85415295,NA,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236102700276358,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
2,126.108592284488,0.547186181049084,0.298480952546481,0.845667133595565,7.10633520177595e-08,7.10633520177595e-08,7699977.06992961,0.0115408435082172,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236102700276358,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
3,125.372288927105,0.450393477411165,0.213140127157139,0.663533604568304,7.10633520177595e-08,7.10633520177595e-08,6337914.89738068,0.00583864544076548,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236102700276358,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
4,124.977737797484,0.399166100774879,0.125848995098376,0.525015095873255,7.10633520177595e-08,7.10633520177595e-08,5617045.76889538,0.00314703618317666,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236102700276358,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
5,124.792525767033,0.369633119208039,0.0692972970981577,0.438930416306196,7.10633520177595e-08,7.10633520177595e-08,5201459.10251551,0.00148196017718299,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236102700276358,8,1.4370691813531,2.97082814451621,1e-07,"case_norm_mode"
1,130.169183038784,2.0965740775592,2.0814625761128,4.178036653672,7.10633520177595e-07,7.10633520177595e-07,2950288.74663166,NA,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,0.519147844578887,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
2,119.818058095114,0.272169960635336,1.37816947679869,1.65033943743403,7.10633520177595e-07,7.10633520177595e-07,1939353.32019558,0.0795205493498889,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,0.519147844578887,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
3,120.063538048068,0.282873106913265,0.217302893721936,0.500176000635201,7.10633520177595e-07,7.10633520177595e-07,398057.646988806,0.00204877258784176,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,0.519147844578887,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
4,120.10946310526,0.276354554590701,0.0332377173413199,0.309592271932021,7.10633520177595e-07,7.10633520177595e-07,388884.772170102,0.000382506279083117,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,0.519147844578887,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
5,120.096645628581,0.266259987838423,0.00595804069235652,0.27221802853078,7.10633520177595e-07,7.10633520177595e-07,374679.747406064,0.000106714961070233,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,0.519147844578887,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
1,665536530.168307,6.28311899518391,9.99817314172071,16.2812921369046,7.10633520177595e-07,7.10633520177595e-07,14069380.1486061,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.376886766953743,2,1,1.01949811268133,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
2,194.511502741643,1.19530903535918,6.17559091412524,7.37089994948442,7.10633520177595e-07,7.10633520177595e-07,8690261.20887444,0.999999707737301,1e-08,2,"residual_plus_proxy","duality_gap",0.384208755484233,2,1,1.01949811268133,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
3,122.201946114534,0.689267267314824,1.91761210366039,2.60687937097521,7.10633520177595e-07,7.10633520177595e-07,2698454.33576108,0.371749514079653,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,1.01949811268133,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
4,120.715191011175,0.508223801486904,0.66235736639461,1.17058116788151,7.10633520177595e-07,7.10633520177595e-07,932066.033458541,0.0121663782830876,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,1.01949811268133,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
5,120.310280879471,0.408059293873473,0.294337139497039,0.702396433370512,7.10633520177595e-07,7.10633520177595e-07,574219.034547505,0.00335425995943025,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,1.01949811268133,9,1.22936562574292,2.54144619357784,1e-07,"case_norm_mode"
1,24948715.985176,1.22907946936487,2.24245106559793,3.47153053496281,7.10633520177595e-07,7.10633520177595e-07,3155566.12786507,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.387431882334742,1,1,1.07665998082702,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
2,125.218253742865,0.47963524672777,1.32256750980307,1.80220275653084,7.10633520177595e-07,7.10633520177595e-07,1861110.50527499,0.999994980974018,1e-08,2,"residual_plus_proxy","duality_gap",0.387026078582211,1,1,1.07665998082702,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
3,116.563997686901,0.369854450321351,0.398887270900313,0.768741721221664,7.10633520177595e-07,7.10633520177595e-07,561312.208859254,0.0691133744265023,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,1.07665998082702,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
4,115.798681917739,0.314277574928459,0.203858951301361,0.51813652622982,7.10633520177595e-07,7.10633520177595e-07,442249.860166908,0.0065656273321893,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,1.07665998082702,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
5,115.663928096949,0.277305798509176,0.107937812040393,0.385243610549569,7.10633520177595e-07,7.10633520177595e-07,390223.357941058,0.00116369045448532,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,1.07665998082702,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
1,115.751736081667,0.268786549949813,0.146145138297632,0.414931688247445,7.10633520177595e-07,7.10633520177595e-07,378235.113202429,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.772411325674137,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
2,115.720375234547,0.247530056631644,0.0389820327719954,0.286512089403639,7.10633520177595e-07,7.10633520177595e-07,348323.080185949,0.000270931980641657,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.772411325674137,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
3,115.651363915299,0.224821830347867,0.0422394880398775,0.267061318387745,7.10633520177595e-07,7.10633520177595e-07,316368.175669059,0.000596362733084687,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.772411325674137,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
4,115.576445568994,0.203209802963235,0.0564439317798653,0.2596537347431,7.10633520177595e-07,7.10633520177595e-07,285955.836860117,0.000647794749400511,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.772411325674137,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
5,115.508167969114,0.183540897362212,0.0599365515783924,0.243477448940604,7.10633520177595e-07,7.10633520177595e-07,258277.849483294,0.000590757048668747,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.772411325674137,10,1.05168203547115,2.17412399528183,1e-07,"case_norm_mode"
1,22106227.1518343,0.947335544205776,1.8798484393028,2.82718398350857,7.10633520177595e-07,7.10633520177595e-07,2645313.49271704,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.386176589536745,1,1,1.00166905440455,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
2,120.535823069067,0.329639028439138,0.940151037391553,1.26979006583069,7.10633520177595e-07,7.10633520177595e-07,1322975.92316867,0.999994547426739,1e-08,2,"residual_plus_proxy","duality_gap",0.388042437458083,1,1,1.00166905440455,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
3,112.691585229658,0.257318781275111,0.273638091315684,0.530956872590795,7.10633520177595e-07,7.10633520177595e-07,385062.178388798,0.0650780626014744,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,1.00166905440455,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
4,111.187554160908,0.211779525513629,0.20413278645128,0.415912311964909,7.10633520177595e-07,7.10633520177595e-07,298015.108351071,0.0133464363438087,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,1.00166905440455,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
5,111.085857304215,0.188921244173397,0.0814267909136863,0.270348035087083,7.10633520177595e-07,7.10633520177595e-07,265849.047095588,0.000914642447712481,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,1.00166905440455,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
1,111.050260404751,0.176778843554642,0.0917634198794593,0.268542263434101,7.10633520177595e-07,7.10633520177595e-07,248762.320570613,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.643239357922847,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
2,111.000103458951,0.16158441702424,0.0427600247527219,0.204344441776962,7.10633520177595e-07,7.10633520177595e-07,227380.798169862,0.000451659866602606,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.643239357922847,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
3,110.945700247879,0.146736165767758,0.0436333514054136,0.190369517173171,7.10633520177595e-07,7.10633520177595e-07,206486.411914663,0.000490118561844706,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.643239357922847,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
4,110.894015056777,0.132836611010718,0.049195820510067,0.182032431520785,7.10633520177595e-07,7.10633520177595e-07,186927.026714868,0.000465860245019034,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.643239357922847,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
5,110.848461952319,0.120199613594801,0.0503749516633483,0.170574565258149,7.10633520177595e-07,7.10633520177595e-07,169144.306005664,0.000410780549650812,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.643239357922847,11,0.899679542499283,1.85989188313518,1e-07,"case_norm_mode"
1,24174189.9890257,0.838891652951244,1.66308281313981,2.50197446609106,7.10633520177595e-07,7.10633520177595e-07,2340281.96801664,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.388643585307812,1,1,0.927225851698759,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
2,117.837165343255,0.279906099620282,0.843030396137221,1.1229364957575,7.10633520177595e-07,7.10633520177595e-07,1186308.23371031,0.999995125496846,1e-08,2,"residual_plus_proxy","duality_gap",0.391292381136843,1,1,0.927225851698759,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
3,107.621909013542,0.205557518523633,0.272022070079755,0.477579588603388,7.10633520177595e-07,7.10633520177595e-07,382788.121241134,0.0866895966137325,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.927225851698759,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
4,106.462433170055,0.166048029371275,0.173598362254397,0.339646391625672,7.10633520177595e-07,7.10633520177595e-07,244286.762902788,0.0107736041305616,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.927225851698759,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
5,106.395229244845,0.148079125551862,0.054148854314913,0.202227979866775,7.10633520177595e-07,7.10633520177595e-07,208376.218328197,0.000631245437557495,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.927225851698759,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
1,106.331388709528,0.137351861987365,0.0915968682382271,0.228948730225592,7.10633520177595e-07,7.10633520177595e-07,193280.865716888,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.547895440696859,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
2,106.283858068496,0.123281838694877,0.0535193806460396,0.176801219340917,7.10633520177595e-07,7.10633520177595e-07,173481.598031103,0.000447004798948447,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.547895440696859,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
3,106.240910681957,0.110922919588959,0.0469164915130226,0.157839411101981,7.10633520177595e-07,7.10633520177595e-07,156090.187754214,0.00040408193039553,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.547895440696859,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
4,106.203578937467,0.0998801896379726,0.0468330492470683,0.146713238885041,7.10633520177595e-07,7.10633520177595e-07,140550.912392947,0.000351387655191408,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.547895440696859,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
5,106.172395197791,0.0901242316134453,0.0457861392086626,0.135910370822108,7.10633520177595e-07,7.10633520177595e-07,126822.376167849,0.000293622305276396,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.547895440696859,12,0.769646387302891,1.5910766011778,1e-07,"case_norm_mode"
1,27014779.1003232,0.755296227145938,1.49677211326021,2.25206834040615,7.10633520177595e-07,7.10633520177595e-07,2106250.36782131,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.395052926832239,1,1,0.882594094591328,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
2,118.613043711262,0.256105639304516,0.789586388586164,1.04569202789068,7.10633520177595e-07,7.10633520177595e-07,1111102.08872337,0.999995609327647,1e-08,2,"residual_plus_proxy","duality_gap",0.397874572183244,1,1,0.882594094591328,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
3,107.894535489883,0.20077863239381,0.260666602587152,0.461445234980962,7.10633520177595e-07,7.10633520177595e-07,366808.763147013,0.0903653416690865,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.882594094591328,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
4,101.796732205055,0.142864672869941,0.242925063627623,0.385789736497564,7.10633520177595e-07,7.10633520177595e-07,341842.956643691,0.0565163310369882,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.882594094591328,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
5,101.745637373941,0.127177664679133,0.0388374033609126,0.166015068040046,7.10633520177595e-07,7.10633520177595e-07,178963.785225541,0.000501929973653277,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.882594094591328,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
1,101.69234518015,0.11959568438574,0.0927650852216825,0.212360769607423,7.10633520177595e-07,7.10633520177595e-07,168294.459788291,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.496726353856905,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
2,101.651476041438,0.105325269843591,0.055171218547784,0.160496488391375,7.10633520177595e-07,7.10633520177595e-07,148213.202520013,0.000401890020726968,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.496726353856905,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
3,101.617503887741,0.0940091229856843,0.0443199566458327,0.138329079631517,7.10633520177595e-07,7.10633520177595e-07,132289.176229951,0.000334202266608793,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.496726353856905,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
4,101.589087993968,0.0843232741235558,0.0422379665183424,0.126561240641898,7.10633520177595e-07,7.10633520177595e-07,118659.297273906,0.000279635817505373,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.496726353856905,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
5,101.565700183958,0.0759589298144582,0.0411896060879945,0.117148535902453,7.10633520177595e-07,7.10633520177595e-07,106889.033035587,0.000230219706394533,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.496726353856905,13,0.658407281155739,1.3611139302077,1e-07,"case_norm_mode"
1,25731781.676506,0.690703305056304,1.36582430251281,2.05652760756912,7.10633520177595e-07,7.10633520177595e-07,1921981.25156196,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.40479953130279,1,1,0.853599888304724,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
2,114.926810697432,0.242877446877219,0.744820572913279,0.987698019790498,7.10633520177595e-07,7.10633520177595e-07,1048107.85273279,0.999995533662918,1e-08,2,"residual_plus_proxy","duality_gap",0.408291986974199,1,1,0.853599888304724,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
3,103.328962199161,0.186425157660368,0.280740007982833,0.467165165643202,7.10633520177595e-07,7.10633520177595e-07,395055.960648568,0.100915081762818,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.853599888304724,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
4,97.2204293895688,0.126375819577456,0.252709417324838,0.379085236902295,7.10633520177595e-07,7.10633520177595e-07,355611.451119958,0.0591173343812162,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.853599888304724,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
5,97.1800284439327,0.112285649956584,0.0485387675941899,0.160824417550774,7.10633520177595e-07,7.10633520177595e-07,158007.815235795,0.000415560246850607,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.853599888304724,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
1,97.1354606612872,0.108481198781727,0.101625217047232,0.210106415828959,7.10633520177595e-07,7.10633520177595e-07,152654.210224443,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.47464559599477,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
2,97.1037681721931,0.0937972704312062,0.0607100335250785,0.154507303956285,7.10633520177595e-07,7.10633520177595e-07,131991.0583556,0.000326271053622841,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.47464559599477,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
3,97.0785044171728,0.0832082526828387,0.0433678531422645,0.126576105825103,7.10633520177595e-07,7.10633520177595e-07,117090.244577886,0.00026017275638004,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.47464559599477,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
4,97.0577445303041,0.0744507607372875,0.0372448758856732,0.111695636622961,7.10633520177595e-07,7.10633520177595e-07,104766.744916116,0.000213846381269717,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.47464559599477,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
5,97.0407239787521,0.0670095890423586,0.0352682414571435,0.102277830499502,7.10633520177595e-07,7.10633520177595e-07,94295.5646471787,0.000175365207942866,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.47464559599477,14,0.563245868531947,1.16438839565236,1e-07,"case_norm_mode"
1,25382804.5306403,0.645556865695466,1.27592942960114,1.92148629529661,7.10633520177595e-07,7.10633520177595e-07,1795481.62783297,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.418335252779128,1,1,0.831236494121063,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
2,112.536253663739,0.233100107671489,0.714484136236792,0.947584243908281,7.10633520177595e-07,7.10633520177595e-07,1005418.5680099,0.999995566437368,1e-08,2,"residual_plus_proxy","duality_gap",0.422083246580171,1,1,0.831236494121063,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
3,99.8716957450571,0.175573406776191,0.300498742230689,0.47607214900688,7.10633520177595e-07,7.10633520177595e-07,422860.354456107,0.112537582391217,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.831236494121063,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
4,92.7712272323429,0.11220573812784,0.266203517693187,0.378409255821026,7.10633520177595e-07,7.10633520177595e-07,374600.282894986,0.0710959041973172,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.831236494121063,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
5,92.7372846961976,0.0996556230318734,0.0705164536190248,0.170172076650898,7.10633520177595e-07,7.10633520177595e-07,140234.903367587,0.000365873527362825,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.831236494121063,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
1,92.6975509853185,0.104083020158177,0.121412702437556,0.225495722595732,7.10633520177595e-07,7.10633520177595e-07,170851.358668267,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.475081178592029,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
2,92.6733706598504,0.0867965352529513,0.0743259901330897,0.161122525386041,7.10633520177595e-07,7.10633520177595e-07,122139.658190145,0.000260851826300551,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.475081178592029,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
3,92.6553346635837,0.0763920854153034,0.0490462239109492,0.125438309326253,7.10633520177595e-07,7.10633520177595e-07,107498.567470068,0.00019461897347918,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.475081178592029,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
4,92.6408430579828,0.0682215321311097,0.0356101504475787,0.103831682578688,7.10633520177595e-07,7.10633520177595e-07,96001.005010375,0.000156403359326235,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.475081178592029,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
5,92.6289086475527,0.0613712215182962,0.029722675894526,0.0910938974128222,7.10633520177595e-07,7.10633520177595e-07,86361.2815547442,0.00012882450155029,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.475081178592029,15,0.481838396230109,0.996096142901866,1e-07,"case_norm_mode"
1,27687979.9857424,0.601849233356864,1.1911619294211,1.79301116277796,7.10633520177595e-07,7.10633520177595e-07,1676197.21783376,NA,1e-08,2,"residual_plus_proxy","duality_gap",0.434179965647423,1,1,0.813873544447213,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
2,113.577448257684,0.223374020372547,0.682927227027894,0.906301247400441,7.10633520177595e-07,7.10633520177595e-07,961011.840332585,0.999995897951085,1e-08,2,"residual_plus_proxy","duality_gap",0.439169362248887,1,1,0.813873544447213,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
3,91.904994155199,0.154592446109869,0.31091890471517,0.465511350825039,7.10633520177595e-07,7.10633520177595e-07,437523.555935651,0.190816525947255,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.813873544447213,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
4,88.4815663229305,0.100758504341617,0.247152720590168,0.347911224931785,7.10633520177595e-07,7.10633520177595e-07,347792.094761308,0.0372496387572517,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.813873544447213,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
5,88.450526365861,0.0895521770610256,0.0925675609957111,0.182119738056737,7.10633520177595e-07,7.10633520177595e-07,130260.617276508,0.000350807047834386,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.813873544447213,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
1,88.4131621042242,0.105791470812793,0.149274514594634,0.255065985407427,7.10633520177595e-07,7.10633520177595e-07,210058.363919182,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.488981933711516,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
2,88.3930833494664,0.0839183598142512,0.0944923875754696,0.178410747389721,7.10633520177595e-07,7.10633520177595e-07,132969.223787607,0.000227101421099571,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.488981933711516,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
3,88.3777751198848,0.0725250890812005,0.0639848714820148,0.136509960563215,7.10633520177595e-07,7.10633520177595e-07,102056.949217757,0.000173183568233325,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.488981933711516,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
4,88.3665271633688,0.0644503870324032,0.043349424474301,0.107799811506704,7.10633520177595e-07,7.10633520177595e-07,90694.2681458319,0.000127271324727779,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.488981933711516,16,0.412196969481073,0.85212763164655,1e-07,"case_norm_mode"
