"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
1,69.7820489203414,-0.203078996236158,0.00286086680684465,0.231995144207062,0.00333565729444007,1.90186569898059,0.344605885913774,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.18239498135974,FALSE,0,1,NA,0.105128445219513,0.900578640093682,8.56646018319048,242,192,0.0768,117,0.0955102040816326,0.0134298801422119,21,0.188852067456581,0.390410597088876,1e-07,"case_oracle_change"
2,69.6408182678524,-0.141230652489085,0.00199528912546777,0.0907644917179766,0.00130502403362802,1.92016320734034,0.342446613081873,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.06492002267218,FALSE,0,1,NA,0.102701572982178,0.924810412050862,9.00483201178765,248,198,0.0792,119,0.0971428571428571,0.0189509391784668,21,0.188852067456581,0.390410597088876,1e-07,"case_oracle_change"
0,66.8041182463939,NA,NA,0.466893401040153,0.0070381810835256,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.102701572982178,0.924810412050862,9.00483201178765,248,198,0.0792,119,0.0971428571428571,0,22,0.161556759475561,0.333983481251,1e-07,"case_oracle_change"
1,66.5904659694784,-0.213652276915511,0.00315102212728611,0.253241124124642,0.00381748143240845,2.14846136706001,0.317615458287737,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.30370729020084,FALSE,0,1,NA,0.0983078249635155,0.950739388781679,9.6710448953023,286,236,0.0944,142,0.115918367346939,0.0135090351104736,22,0.161556759475561,0.333983481251,1e-07,"case_oracle_change"
2,66.4419546078759,-0.148511361602488,0.0021972235206893,0.104729762522155,0.00157874802218968,2.21929589120912,0.310626930171497,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.19926032757635,FALSE,0,1,NA,0.0962098262588843,0.974913125676559,10.1331970297216,297,247,0.0988,144,0.117551020408163,0.0188961029052734,22,0.161556759475561,0.333983481251,1e-07,"case_oracle_change"
0,63.7958920819264,NA,NA,0.509397828684179,0.00804907642135797,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0962098262588843,0.974913125676559,10.1331970297216,297,247,0.0988,144,0.117551020408163,0,23,0.138206517322057,0.285711931439055,1e-07,"case_oracle_change"
1,63.5738483591166,-0.222043722809801,0.00342681789964484,0.287354105874378,0.00454052810579971,2.41352994006998,0.292951876080366,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.41990441101409,FALSE,0,1,NA,0.0923937146702816,1.00051910201214,10.8288654220974,337,287,0.1148,173,0.141224489795918,0.0135180950164795,23,0.138206517322057,0.285711931439055,1e-07,"case_oracle_change"
2,63.4222393476898,-0.1516090114268,0.00234783918380784,0.135745094447579,0.00214492991039118,2.52625644064101,0.283586862394562,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.3304169562023,FALSE,0,1,NA,0.090576609110525,1.02443172724224,11.3101134752372,351,301,0.1204,176,0.143673469387755,0.0184919834136963,23,0.138206517322057,0.285711931439055,1e-07,"case_oracle_change"
0,60.9574655005,NA,NA,0.534098462393267,0.00883927011310759,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.090576609110525,1.02443172724224,11.3101134752372,351,301,0.1204,176,0.143673469387755,0,24,0.118231149797118,0.244417201296511,1e-07,"case_oracle_change"
1,60.7297097139993,-0.227755786500708,0.0036760023132139,0.306342675892559,0.00506993719332721,2.69306216138255,0.270778003808535,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.53474172808617,FALSE,0,1,NA,0.0872788185195466,1.04939484438522,12.0234767402379,407,357,0.1428,199,0.162448979591837,0.0128960609436035,24,0.118231149797118,0.244417201296511,1e-07,"case_oracle_change"
