"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
5,131.372352578983,-1.97311553051804e-06,1.49057976432796e-08,NA,NA,0.00198620606115284,0.998017731133285,0,TRUE,FALSE,NA,NA,46,TRUE,1e-08,0.000735745066404156,FALSE,0,1,"relative_change",0.108428126540072,0.303726923121361,2.80118206237856,149,99,0.0396,0,0,0.264153003692627,6,1.96368081068312,4.05948321411427,1e-07,"case_relative_change"
0,128.390188171516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.108428126540072,0.303726923121361,2.80118206237856,149,99,0.0396,0,0,0,7,1.67986462997683,3.47275495603733,1e-07,"case_relative_change"
1,128.0149717047,-0.375216466815857,0.0028998834619398,NA,NA,0.994937076332629,0.501268943198118,0,TRUE,FALSE,NA,NA,119,TRUE,1e-08,0.364679173660422,FALSE,0,1,NA,0.11017927592986,0.309041856078799,2.80490004559055,150,100,0.04,0,0,0.0763700008392334,7,1.67986462997683,3.47275495603733,1e-07,"case_relative_change"
2,127.885875062674,-0.129096642025715,0.00100063302979442,NA,NA,0.539686833812158,0.649482724694131,0,TRUE,FALSE,NA,NA,79,TRUE,1e-08,0.208502729205949,FALSE,0,1,NA,0.111614529755387,0.314509542407423,2.81781899808833,150,100,0.04,0,0,0.126851081848145,7,1.67986462997683,3.47275495603733,1e-07,"case_relative_change"
3,127.864719466385,-0.0211555962890344,0.000164142085226538,NA,NA,0.207933588520659,0.827860082295325,0,TRUE,FALSE,NA,NA,72,TRUE,1e-08,0.0837533016298262,FALSE,0,1,NA,0.11238596244628,0.31785707225349,2.82826311520377,150,100,0.04,0,0,0.199181079864502,7,1.67986462997683,3.47275495603733,1e-07,"case_relative_change"
4,127.863932949897,-0.000786516488446409,6.10342762319501e-06,NA,NA,0.0396379750092408,0.961873290547233,0,TRUE,FALSE,NA,NA,63,TRUE,1e-08,0.0163445012343765,FALSE,0,1,NA,0.112564029857086,0.318702808856929,2.83130240860744,150,100,0.04,0,0,0.240746974945068,7,1.67986462997683,3.47275495603733,1e-07,"case_relative_change"
5,127.863931534356,-1.41554011179323e-06,1.09847657089871e-08,NA,NA,0.00168231792455474,0.998320507515756,0,TRUE,FALSE,NA,NA,46,TRUE,1e-08,0.000699031979391358,FALSE,0,1,"relative_change",0.11257193981488,0.318743188279765,2.83146216369661,150,100,0.04,0,0,0.270871877670288,7,1.67986462997683,3.47275495603733,1e-07,"case_relative_change"
0,124.379524414375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.11257193981488,0.318743188279765,2.83146216369661,150,100,0.04,0,0,0,8,1.4370691813531,2.97082814451621,1e-07,"case_relative_change"
1,124.035662166144,-0.343862248231545,0.00274257100461708,NA,NA,0.943402524377251,0.514561439257388,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.387071930539211,FALSE,0,1,NA,0.114701941524312,0.327476650340815,2.85502273099191,150,100,0.04,0,0,5.75128984451294,8,1.4370691813531,2.97082814451621,1e-07,"case_relative_change"
2,123.920978549798,-0.11468361634553,0.000917207253984406,NA,NA,0.50542294331457,0.664265151823877,0,TRUE,FALSE,NA,NA,80,TRUE,1e-08,0.219941663378578,FALSE,0,1,NA,0.116319495111413,0.334989473259288,2.87990824700906,150,100,0.04,0,0,5.80367588996887,8,1.4370691813531,2.97082814451621,1e-07,"case_relative_change"
