"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
53,0.00127829243338299,0.00264259173273804,"Prox-Newton",22,803,FALSE,"PN step failed to decrease objective",0.669903993606567,27.352260060511,1e-05,"case_norm_mode"
54,0.00109353731722829,0.0022606506918767,"Prox-Newton",26,942,FALSE,"PN step failed to decrease objective",0.735162973403931,27.1962610320453,1e-05,"case_norm_mode"
55,0.000935485365430906,0.00193391263863052,"Prox-Newton",17,1085,FALSE,"PN step failed to decrease objective",0.810748100280762,27.0595519478448,1e-05,"case_norm_mode"
56,0.000800277096307539,0.00165439893358759,"Prox-Newton",26,845,FALSE,"PN step failed to decrease objective",0.697978019714355,26.9400199197908,1e-05,"case_norm_mode"
57,0.000684610849662435,0.00141528411200309,"Prox-Newton",30,830,TRUE,"PN stop modes reached: local_norm",0.732891082763672,26.8357285842685,1e-05,"case_norm_mode"
58,0.000585662163315752,0.00121072921229753,"Prox-Newton",18,801,TRUE,"PN stop modes reached: local_norm",0.57810115814209,26.7449191551194,1e-05,"case_norm_mode"
59,0.000501014802363725,0.00103573919404487,"Prox-Newton",24,762,TRUE,"PN stop modes reached: local_norm",0.591431140899658,26.6660015695004,1e-05,"case_norm_mode"
60,0.000428601756969282,0.00088604096373046,"Prox-Newton",50,1333,FALSE,"PN step failed to decrease objective",1.17566800117493,26.5975497304137,1e-05,"case_norm_mode"
1,4.28601756969282,8.86040963730461,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0487039089202881,138.086023084596,1e-05,"case_norm_mode"
2,3.66654767904032,7.57979029781112,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.050886869430542,138.031323371779,1e-05,"case_norm_mode"
3,3.13661147302283,6.4842623886032,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0491790771484375,137.537996433983,1e-05,"case_norm_mode"
4,2.68326840230086,5.54707413691853,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0521450042724609,136.310726991597,1e-05,"case_norm_mode"
5,2.29544825067144,4.74534027718437,"Prox-Gradient",121,NA,TRUE,"PG stop modes reached: l2_step_norm",0.061121940612793,134.237599143749,1e-05,"case_norm_mode"
6,1.96368081068312,4.05948321411427,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0507829189300537,131.372352578972,1e-05,"case_norm_mode"
7,1.67986462997683,3.47275495603733,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0503978729248047,127.86393153435,1e-05,"case_norm_mode"
8,1.4370691813531,2.97082814451621,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0497238636016846,123.902914247827,1e-05,"case_norm_mode"
9,1.22936562574292,2.54144619357784,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.74253296852112,119.642000322971,1e-05,"case_norm_mode"
10,1.05168203547115,2.17412399528183,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.80089211463928,115.250316200254,1e-05,"case_norm_mode"
11,0.899679542499283,1.85989188313518,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.77432894706726,110.644517805931,1e-05,"case_norm_mode"
12,0.769646387302891,1.5910766011778,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.90135383605957,106.048518268135,1e-05,"case_norm_mode"
13,0.658407281155739,1.3611139302077,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.79363298416138,101.471631907509,1e-05,"case_norm_mode"
14,0.563245868531947,1.16438839565236,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.79835605621338,96.9839399814419,1e-05,"case_norm_mode"
15,0.481838396230109,0.996096142901866,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.77705407142639,92.5863182418582,1e-05,"case_norm_mode"
16,0.412196969481073,0.85212763164655,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.78906798362732,88.3295520008143,1e-05,"case_norm_mode"
17,0.352621009406314,0.728967284724337,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.8249089717865,84.2173815230334,1e-05,"case_norm_mode"
18,0.301655726463164,0.623607640995718,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.79348611831665,80.2714683660564,1e-05,"case_norm_mode"
19,0.258056595837054,0.533475915939497,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.81409311294556,76.4806873905386,1e-05,"case_norm_mode"
20,0.220758967302882,0.456371176647336,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.82201600074768,72.8729209330557,1e-05,"case_norm_mode"
21,0.188852067456581,0.390410597088876,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.84982204437256,69.4480751148132,1e-05,"case_norm_mode"
22,0.161556759475561,0.333983481251,"Prox-Gradient",2922,NA,TRUE,"PG stop modes reached: l2_step_norm",1.40491795539856,66.177267168603,1e-05,"case_norm_mode"
23,0.138206517322057,0.285711931439055,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.81007099151611,63.106627430852,1e-05,"case_norm_mode"
24,0.118231149797118,0.244417201296511,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.79003596305847,60.1984088268231,1e-05,"case_norm_mode"
25,0.101142877001776,0.209090911915109,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.87663698196411,57.4406845275679,1e-05,"case_norm_mode"
26,0.0865244192055192,0.178870428159656,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.83075094223022,54.8405422708313,1e-05,"case_norm_mode"
27,0.0740188072633227,0.153017793920229,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.74840211868286,52.3817924427873,1e-05,"case_norm_mode"
28,0.0633206657610876,0.130901711910223,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.83691477775574,50.066708763643,1e-05,"case_norm_mode"
29,0.054168756032011,0.111982127973692,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.7601900100708,47.894433598037,1e-05,"case_norm_mode"
30,0.0463395969512803,0.0957970434650741,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.81843185424805,45.8596287968047,1e-05,"case_norm_mode"
31,0.03964200773483,0.0819512336719061,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.8087170124054,43.9619370098457,1e-05,"case_norm_mode"
32,0.0339124394823833,0.0701065967948781,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.83300805091858,42.1987273015353,1e-05,"case_norm_mode"
33,0.0290109814653977,0.059973897816312,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.81084895133972,40.5678930276467,1e-05,"case_norm_mode"
34,0.0248179446371843,0.0513057056500027,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.82318902015686,39.066190436361,1e-05,"case_norm_mode"
35,0.021230938937691,0.0438903511041895,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.78586888313293,37.6927973570805,1e-05,"case_norm_mode"
36,0.0181623730234537,0.0375467581167345,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.97029685974121,36.441999022424,1e-05,"case_norm_mode"
37,0.0155373153684439,0.0321200220460756,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.84228992462158,35.3100522727055,1e-05,"case_norm_mode"
38,0.0132916645058849,0.0274776270439327,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.87578701972961,34.2901783422458,1e-05,"case_norm_mode"
39,0.0113705837300447,0.0235062101415248,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.91857504844666,33.3749926513778,1e-05,"case_norm_mode"
40,0.00972716203487634,0.0201087930312938,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.90742301940918,32.5564790342282,1e-05,"case_norm_mode"
41,0.00832126859087539,0.0172024139468184,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.8604519367218,31.826267885198,1e-05,"case_norm_mode"
42,0.0071185727875427,0.0147161018136279,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.82972288131714,31.1753884399849,1e-05,"case_norm_mode"
43,0.00608970591180167,0.0125891432015631,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.88832712173462,30.5951709741849,1e-05,"case_norm_mode"
44,0.00520954399133618,0.0107695997592715,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.88528609275818,30.0781406967728,1e-05,"case_norm_mode"
45,0.00445659429055048,0.00921303992796748,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.99929594993591,29.6168091274604,1e-05,"case_norm_mode"
46,0.0038124704779531,0.00788145396408534,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",5.0302631855011,29.2053044988941,1e-05,"case_norm_mode"
47,0.00326144364904004,0.00674232577668861,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",5.07699799537659,28.8383151384501,1e-05,"case_norm_mode"
48,0.00279005824107379,0.00576783891476746,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.89771699905396,28.5112431462778,1e-05,"case_norm_mode"
49,0.00238680346075426,0.00493419731537282,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.86858701705933,28.2202725322554,1e-05,"case_norm_mode"
50,0.00204183220135076,0.00422104422588818,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",5.30045199394226,27.9619928455311,1e-05,"case_norm_mode"
51,0.0017467205855129,0.00361096511106137,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.90660309791565,27.733276002745,1e-05,"case_norm_mode"
52,0.00149426226201944,0.00308906240624825,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",5.04809594154358,27.5314085287313,1e-05,"case_norm_mode"
53,0.00127829243338299,0.00264259173273804,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",5.13522386550903,27.3537204401152,1e-05,"case_norm_mode"
54,0.00109353731722829,0.0022606506918767,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",5.03557109832764,27.1976688072174,1e-05,"case_norm_mode"
55,0.000935485365430906,0.00193391263863052,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.96923589706421,27.0608907317936,1e-05,"case_norm_mode"
56,0.000800277096307539,0.00165439893358759,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.99139189720154,26.9412844307935,1e-05,"case_norm_mode"
57,0.000684610849662435,0.00141528411200309,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.92988514900208,26.8369226696948,1e-05,"case_norm_mode"
58,0.000585662163315752,0.00121072921229753,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.84957408905029,26.7460152190148,1e-05,"case_norm_mode"
59,0.000501014802363725,0.00103573919404487,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.85662007331848,26.6669806605823,1e-05,"case_norm_mode"
60,0.000428601756969282,0.00088604096373046,"Prox-Gradient",10000,NA,FALSE,"max_iter reached",4.76477885246277,26.5984100329001,1e-05,"case_norm_mode"
