"outer_iter","inner_iters","inner_converged","training_loss","elapsed_sec","path_index","lambda_gamma","lambda_Omega","case","tol_outer","tol_inner_base","tol_inner_floor","max_iter_outer"
25,1,TRUE,54.8333132953682,0.841373920440674,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
26,1,TRUE,54.8333132921734,0.844651937484741,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
27,1,TRUE,54.8333132797127,0.849190950393677,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
28,1,TRUE,54.8333132623827,0.852143049240112,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
29,1,TRUE,54.8333132586021,0.855169057846069,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
30,1,TRUE,54.8333132577495,0.858483076095581,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
31,1,TRUE,54.8333132294004,0.861576080322266,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
32,1,TRUE,54.8333132171251,0.86476993560791,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
33,1,TRUE,54.83331320255,0.867774963378906,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
34,1,TRUE,54.8333131970262,0.872404098510742,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
35,1,TRUE,54.8333131945339,0.87542200088501,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
36,1,TRUE,54.833313185749,0.878571033477783,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
37,1,TRUE,54.8333131767418,0.881766080856323,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
38,1,TRUE,54.8333131651403,0.884753942489624,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
39,1,TRUE,54.8333131603378,0.888132095336914,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
40,1,TRUE,54.8333131580393,0.892998933792114,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
41,1,TRUE,54.8333131501796,0.896034955978394,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
42,1,TRUE,54.8333131423586,0.899058103561401,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
43,1,TRUE,54.8333131320931,0.901997089385986,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
44,1,TRUE,54.8333131278564,0.90533709526062,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
45,1,TRUE,54.8333131259695,0.908374071121216,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
46,1,TRUE,54.8333131190462,0.912957906723022,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
47,1,TRUE,54.8333131120433,0.915849924087524,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
48,1,TRUE,54.8333131030183,0.918668031692505,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
49,1,TRUE,54.8333130992682,0.921901941299438,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
50,1,TRUE,54.8333130976496,0.924900054931641,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
51,1,TRUE,54.8333130915453,0.928104877471924,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
52,1,TRUE,54.8333130852876,0.93232798576355,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
53,1,TRUE,54.8333130773359,0.935142040252686,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
54,1,TRUE,54.8333130739939,0.938504934310913,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
55,1,TRUE,54.8333130725929,0.941479921340942,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
56,1,TRUE,54.8333130672337,0.944509029388428,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
57,1,TRUE,54.8333130615907,0.948841094970703,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
58,1,TRUE,54.8333130546038,0.951659917831421,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
59,1,TRUE,54.8333130516105,0.954771995544434,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
60,1,TRUE,54.8333130503568,0.957839965820312,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
61,1,TRUE,54.8333130456756,0.961016893386841,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
62,1,TRUE,54.8333130405842,0.963958978652954,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
63,1,TRUE,54.8333130344424,0.967990875244141,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
64,1,TRUE,54.8333130317503,0.970985889434814,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
65,1,TRUE,54.8333130306178,0.973881006240845,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
66,1,TRUE,54.8333130265416,0.977070093154907,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
67,1,TRUE,54.83331302193,0.979990005493164,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
68,1,TRUE,54.8333130165403,0.984961986541748,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
69,1,TRUE,54.8333130165191,0.987904071807861,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
70,1,TRUE,54.8333130120078,0.990984916687012,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
71,1,TRUE,54.8333130076487,0.994280099868774,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
72,1,TRUE,54.8333130054607,0.997490882873535,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
73,1,TRUE,54.8333130028723,1.00184893608093,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
74,1,TRUE,54.8333129972978,1.00470805168152,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
75,1,TRUE,54.8333129953301,1.00786995887756,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
76,1,TRUE,54.8333129947241,1.01117897033691,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
77,1,TRUE,54.8333129911363,1.01419997215271,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
78,1,TRUE,54.833312987878,1.01821208000183,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
79,1,TRUE,54.8333129838112,1.02102208137512,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
80,1,TRUE,54.8333129818471,1.02423191070557,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
81,1,TRUE,54.8333129810799,1.02726602554321,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
82,1,TRUE,54.8333129782939,1.03161406517029,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
83,1,TRUE,54.8333129751392,1.03447604179382,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
84,1,TRUE,54.8333129714444,1.03732991218567,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
85,1,TRUE,54.8333129696977,1.04052305221558,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
86,1,TRUE,54.833312969135,1.04383206367493,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
87,1,TRUE,54.8333129666359,1.04794502258301,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
88,1,TRUE,54.833312963684,1.05081987380981,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
89,1,TRUE,54.8333129605132,1.05362010002136,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
90,1,TRUE,54.8333129604383,1.05667090415955,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
91,1,TRUE,54.8333129576666,1.06143403053284,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
92,1,TRUE,54.8333129549496,1.0642249584198,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
93,1,TRUE,54.8333129537031,1.06720805168152,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
94,1,TRUE,54.8333129519994,1.07037401199341,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
95,1,TRUE,54.8333129486865,1.07452893257141,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
96,1,TRUE,54.8333129473644,1.07789993286133,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
97,1,TRUE,54.8333129470505,1.08072400093079,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
98,1,TRUE,54.8333129449035,1.08370900154114,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
99,1,TRUE,54.833312942758,1.08779191970825,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
100,1,TRUE,54.8333129403968,1.09062099456787,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
101,1,TRUE,54.8333129403548,1.09394288063049,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
102,1,TRUE,54.8333129380625,1.09802198410034,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
103,1,TRUE,54.8333129361082,1.10081696510315,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
104,1,TRUE,54.8333129350594,1.10384798049927,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
105,1,TRUE,54.8333129337401,1.10708093643188,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
106,1,TRUE,54.8333129311845,1.11139106750488,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
107,1,TRUE,54.8333129300913,1.11446905136108,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
108,1,TRUE,54.8333129299593,1.1173369884491,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
109,1,TRUE,54.8333129282362,1.12287306785583,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
110,1,TRUE,54.8333129265339,1.12626004219055,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
111,1,TRUE,54.8333129247481,1.12928891181946,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
112,1,TRUE,54.8333129247238,1.1324520111084,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
113,1,TRUE,54.833312922882,1.13555693626404,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
114,1,TRUE,54.8333129214181,1.13858008384705,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
115,1,TRUE,54.8333129205767,1.1417338848114,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
116,1,TRUE,54.8333129195221,1.14689993858337,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
117,1,TRUE,54.8333129175711,1.15020298957825,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
118,1,TRUE,54.8333129166544,1.1534481048584,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
119,1,TRUE,54.8333129166382,1.15649509429932,26,0.0865244192055192,0.178870428159656,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,86,TRUE,52.3917547387393,0.606610059738159,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,40,TRUE,52.3774644628095,0.637645959854126,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,25,TRUE,52.3770183464619,0.656970024108887,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,63,TRUE,52.3770135646839,0.705142974853516,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,33,TRUE,52.3770134929872,0.731641054153442,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,2,TRUE,52.377013419248,0.73572587966919,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,12,TRUE,52.3770134132716,0.749397993087769,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,1,TRUE,52.3770133942545,0.752636909484863,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,62,TRUE,52.3770132254963,0.803504943847656,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,154,TRUE,52.3770132224241,0.916804075241089,27,0.0740188072633227,0.153017793920229,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,94,TRUE,50.0764996973713,0.710483074188232,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,43,TRUE,50.0639947947397,0.740917921066284,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,25,TRUE,50.0636451155031,0.759266138076782,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,14,TRUE,50.0636446764809,0.771533012390137,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,4,TRUE,50.0636438950021,0.776637077331543,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,5,TRUE,50.0636435048579,0.784112930297852,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,4,TRUE,50.0636433550716,0.788942098617554,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,4,TRUE,50.0636427036271,0.794059038162231,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,8,TRUE,50.0636425302482,0.830604076385498,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,6,TRUE,50.0636420804726,0.836736917495728,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,5,TRUE,50.0636419743175,0.842211961746216,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,4,TRUE,50.0636416607817,0.849208116531372,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,3,TRUE,50.063641644349,0.853510141372681,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,3,TRUE,50.06364143222,0.857887029647827,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,2,TRUE,50.0636414084904,0.86186695098877,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,2,TRUE,50.0636412720126,0.865602970123291,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,2,TRUE,50.0636412709073,0.87068510055542,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,2,TRUE,50.0636412666044,0.874151945114136,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,2,TRUE,50.0636412134077,0.87810492515564,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,2,TRUE,50.0636411671268,0.881947040557861,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,1,TRUE,50.0636411298835,0.885083913803101,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,1,TRUE,50.0636411082671,0.889446020126343,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,1,TRUE,50.0636411044631,0.892328977584839,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,1,TRUE,50.0636410727981,0.895373106002808,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,1,TRUE,50.0636410563072,0.898699045181274,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
26,1,TRUE,50.063641022911,0.901474952697754,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
27,1,TRUE,50.063641014359,0.904782056808472,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
28,4,TRUE,50.0636408826651,0.91289210319519,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
29,12,TRUE,50.0636408758815,0.924821138381958,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
30,1,TRUE,50.0636408378336,0.929177045822144,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
31,1,TRUE,50.0636408295345,0.93234395980835,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
32,48,TRUE,50.0636405673222,0.969718933105469,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
33,127,TRUE,50.0636405639265,1.06019401550293,28,0.0633206657610876,0.130901711910223,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,102,TRUE,47.9028931094602,0.67199182510376,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,47,TRUE,47.8920592544609,0.704648017883301,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,26,TRUE,47.8917831337277,0.724877834320068,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,13,TRUE,47.8917825797002,0.73495888710022,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,5,TRUE,47.8917823942885,0.741119861602783,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,7,TRUE,47.8917815016469,0.749183893203735,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,31,TRUE,47.8917795665025,0.773551940917969,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,30,TRUE,47.8917795304192,0.798356056213379,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,21,TRUE,47.8917794931996,0.815737009048462,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,2,TRUE,47.891779477274,0.820613861083984,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,10,TRUE,47.891779470214,0.83312201499939,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,1,TRUE,47.8917794654089,0.835924863815308,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,30,TRUE,47.8917794167009,0.861794948577881,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,43,TRUE,47.8917794163667,0.8973069190979,29,0.054168756032011,0.111982127973692,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,170,TRUE,45.8668524292459,5.31918001174927,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,47,TRUE,45.8576290343061,5.35289287567139,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,27,TRUE,45.857428291479,5.3735020160675,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,12,TRUE,45.8574270244093,5.38524079322815,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,20,TRUE,45.8574247123612,5.40117979049683,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,18,TRUE,45.8574235915602,5.41558289527893,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,16,TRUE,45.8574211526957,5.42739081382751,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,33,TRUE,45.8574210325933,5.45347785949707,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,29,TRUE,45.8574207906965,5.47737288475037,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,23,TRUE,45.8574207860568,5.49764394760132,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,1,TRUE,45.8574207830144,5.50093698501587,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,1,TRUE,45.8574207823734,5.50412487983704,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,1,TRUE,45.8574207803992,5.50812983512878,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,23,TRUE,45.8574207661513,5.53038382530212,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,35,TRUE,45.8574207644355,5.55988097190857,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,19,TRUE,45.857420764191,5.5806679725647,30,0.0463395969512803,0.0957970434650741,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,101,TRUE,43.9678532135886,0.0709280967712402,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,47,TRUE,43.9603417495489,0.104634046554565,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,33,TRUE,43.9602248370286,0.132066011428833,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,51,TRUE,43.9601974157024,0.168178081512451,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,39,TRUE,43.9601968648707,0.196793079376221,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,8,TRUE,43.9601965785013,0.205965995788574,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,46,TRUE,43.960196310006,0.241528034210205,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,11,TRUE,43.9601960535303,0.252401113510132,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,40,TRUE,43.9601959386687,0.28458309173584,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,39,TRUE,43.9601958878806,0.316912174224854,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,22,TRUE,43.9601958869794,0.336683988571167,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,1,TRUE,43.9601958833755,0.340090990066528,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,1,TRUE,43.960195883101,0.34501314163208,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,1,TRUE,43.9601958826136,0.348333120346069,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,29,TRUE,43.9601958590206,0.375087022781372,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,59,TRUE,43.9601958584585,0.421051025390625,31,0.03964200773483,0.0819512336719061,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,64,TRUE,42.2042474313336,0.63247799873352,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,43,TRUE,42.1979891589096,0.663811922073364,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,35,TRUE,42.19790880575,0.691406965255737,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,50,TRUE,42.1978768194628,0.728446006774902,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,39,TRUE,42.1978766505594,0.7586989402771,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,7,TRUE,42.1978765169512,0.765447854995728,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,45,TRUE,42.1978762596858,0.799154996871948,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,32,TRUE,42.1978762061183,0.824620008468628,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,32,TRUE,42.1978761744974,0.850375890731812,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,33,TRUE,42.1978761604497,0.878239870071411,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,34,TRUE,42.1978761479862,0.905674934387207,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,33,TRUE,42.197876093968,0.931927919387817,32,0.0339124394823833,0.0701065967948781,"case_norm_mode",1e-04,1e-05,1e-08,10000
