"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol"
2,37.6916923864746,-0.00284225650757719,7.34536940113499e-05,NA,NA,0.075169496504259,0.930085910408861,0,TRUE,FALSE,NA,NA,138,TRUE,1e-07,0.272398397819452,FALSE,0,1,NA,0.0646292762419138,2.24293935038593,34.70469546944,1649,1599,0.6396,465,0.379591836734694,0.77554202079773,35,0.021230938937691,0.0438903511041895,1e-05
3,37.6916726837164,-1.97027581592124e-05,5.0922451161893e-07,NA,NA,0.00612451838773434,0.993912763007159,0,TRUE,FALSE,NA,NA,102,TRUE,1e-07,0.0228354869339661,FALSE,0,1,"relative_change",0.0646246605349454,2.24574938931744,34.750656649145,1641,1591,0.6364,457,0.373061224489796,0.844748973846436,35,0.021230938937691,0.0438903511041895,1e-05
0,36.477375508754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0646246605349454,2.24574938931744,34.750656649145,1641,1591,0.6364,457,0.373061224489796,0,36,0.0181623730234537,0.0375467581167345,1e-05
1,36.4431397278051,-0.0342357809488476,0.000913505294436928,NA,NA,0.265545295869746,0.790173218820074,0,TRUE,FALSE,NA,NA,194,TRUE,1e-07,0.947395525652455,FALSE,0,1,NA,0.0641575418208986,2.33865143775434,36.4516995411527,1741,1691,0.6764,489,0.399183673469388,0.136325836181641,36,0.0181623730234537,0.0375467581167345,1e-05
2,36.4410495015943,-0.00209022621083932,5.58240101133166e-05,NA,NA,0.0642458417226955,0.93963251797282,0,TRUE,FALSE,NA,NA,129,TRUE,1e-07,0.242668701011766,FALSE,0,1,NA,0.0640750053394023,2.36740377022086,36.9473831126636,1742,1692,0.6768,489,0.399183673469388,0.224223852157593,36,0.0181623730234537,0.0375467581167345,1e-05
3,36.4410378287905,-1.16728037937719e-05,3.11764866347426e-07,NA,NA,0.00453231145814073,0.995488137707027,0,TRUE,FALSE,NA,NA,87,TRUE,1e-07,0.0175903076802989,FALSE,0,1,"relative_change",0.0640717832912683,2.36963910317965,36.9841290729704,1732,1682,0.6728,481,0.39265306122449,0.28399395942688,36,0.0181623730234537,0.0375467581167345,1e-05
0,35.3387812652796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0640717832912683,2.36963910317965,36.9841290729704,1732,1682,0.6728,481,0.39265306122449,0,37,0.0155373153684439,0.0321200220460756,1e-05
1,35.3103714247022,-0.028409840577396,0.000781804991477264,NA,NA,0.240940427056225,0.805840456316032,0,TRUE,FALSE,NA,NA,217,TRUE,1e-07,0.896276507677917,FALSE,0,1,NA,0.0636690830095001,2.46055622840744,38.6460132940865,1810,1760,0.704,512,0.417959183673469,0.148266077041626,37,0.0155373153684439,0.0321200220460756,1e-05
2,35.3088825164668,-0.00148890823534487,4.100504007326e-05,NA,NA,0.053977194609839,0.948787132315685,0,TRUE,FALSE,NA,NA,141,TRUE,1e-07,0.21221353406354,FALSE,0,1,NA,0.0636048844253276,2.48625729631317,39.0890938451754,1811,1761,0.7044,510,0.416326530612245,0.244832992553711,37,0.0155373153684439,0.0321200220460756,1e-05
3,35.3088757546628,-6.76180395942083e-06,1.86230021162293e-07,NA,NA,0.00323061701647974,0.996779786260823,0,TRUE,FALSE,NA,NA,81,TRUE,1e-07,0.0130477540318937,FALSE,0,1,"relative_change",0.0636028152829523,2.48793466595675,39.1167380702973,1803,1753,0.7012,499,0.40734693877551,0.303451061248779,37,0.0155373153684439,0.0321200220460756,1e-05
0,34.3137106168471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0636028152829523,2.48793466595675,39.1167380702973,1803,1753,0.7012,499,0.40734693877551,0,38,0.0132916645058849,0.0274776270439327,1e-05
1,34.28994641498,-0.0237642018670599,0.000672945477888203,NA,NA,0.219707084569915,0.819868977273845,0,TRUE,FALSE,NA,NA,236,TRUE,1e-07,0.856470409622879,FALSE,0,1,NA,0.0632697849548838,2.57420613478241,40.6861843551075,1897,1847,0.7388,547,0.446530612244898,0.162227153778076,38,0.0132916645058849,0.0274776270439327,1e-05
2,34.2888688388617,-0.00107757611831971,3.05349321205628e-05,NA,NA,0.0457833010547461,0.956221044064702,0,TRUE,FALSE,NA,NA,150,TRUE,1e-07,0.188652328585214,FALSE,0,1,NA,0.0632202210665031,2.59684112142135,41.0761157998746,1892,1842,0.7368,545,0.444897959183673,0.294408082962036,38,0.0132916645058849,0.0274776270439327,1e-05
3,34.2888648450214,-3.99384028071381e-06,1.13175639008174e-07,NA,NA,0.00234946378676108,0.99765604325473,0,TRUE,FALSE,NA,NA,75,TRUE,1e-07,0.00995449118860474,FALSE,0,1,"relative_change",0.0632187878847744,2.5981073183676,41.0970758108023,1877,1827,0.7308,537,0.438367346938775,0.346399068832397,38,0.0132916645058849,0.0274776270439327,1e-05
0,33.3942112682598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0632187878847744,2.5981073183676,41.0970758108023,1877,1827,0.7308,537,0.438367346938775,0,39,0.0113705837300447,0.0235062101415248,1e-05
1,33.3744290487985,-0.0197822194612343,0.000575161305690124,NA,NA,0.200062077503775,0.833290226185698,0,TRUE,FALSE,NA,NA,248,TRUE,1e-07,0.804185167330784,FALSE,0,1,NA,0.0629227416316208,2.68024457114132,42.5958008446727,1952,1902,0.7608,570,0.46530612244898,0.165543794631958,39,0.0113705837300447,0.0235062101415248,1e-05
2,33.3736618846302,-0.000767164168273382,2.23178737655338e-05,NA,NA,0.0386585646075253,0.962780295734496,0,TRUE,FALSE,NA,NA,160,TRUE,1e-07,0.163973180511757,FALSE,0,1,NA,0.0628820900907998,2.6998754674756,42.9355236694115,1950,1900,0.76,565,0.461224489795918,0.273378849029541,39,0.0113705837300447,0.0235062101415248,1e-05
3,33.373659755658,-2.12897222695574e-06,6.19361484994324e-08,NA,NA,0.00168722384868018,0.998315618080664,0,TRUE,FALSE,NA,NA,73,TRUE,1e-07,0.00734482471625076,FALSE,0,1,"relative_change",0.0628810544847941,2.70079588309252,42.9508681942607,1933,1883,0.7532,560,0.457142857142857,0.323652982711792,39,0.0113705837300447,0.0235062101415248,1e-05
0,32.5724497723272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0628810544847941,2.70079588309252,42.9508681942607,1933,1883,0.7532,560,0.457142857142857,0,40,0.00972716203487634,0.0201087930312938,1e-05
1,32.5558759516844,-0.0165738206427903,0.000493673257542608,NA,NA,0.182495446021894,0.845669218739202,0,TRUE,FALSE,NA,NA,266,TRUE,1e-07,0.752477021784342,FALSE,0,1,NA,0.0626321652236562,2.78144441317578,44.4092009791356,1998,1948,0.7792,610,0.497959183673469,0.178042888641357,40,0.00972716203487634,0.0201087930312938,1e-05
2,32.5553195707959,-0.000556380888461661,1.65807290878882e-05,NA,NA,0.032581791995446,0.968446284596514,0,TRUE,FALSE,NA,NA,158,TRUE,1e-07,0.141303636946106,FALSE,0,1,NA,0.0625990348478616,2.7990656322507,44.714197895438,1993,1943,0.7772,604,0.493061224489796,0.284102916717529,40,0.00972716203487634,0.0201087930312938,1e-05
3,32.5553180479208,-1.52287510246651e-06,4.53840142768872e-08,NA,NA,0.00120813924810374,0.998793318591066,0,TRUE,FALSE,NA,NA,70,TRUE,1e-07,0.0053884393022152,FALSE,0,1,"relative_change",0.0625982582366584,2.79976613701234,44.7259431153431,1982,1932,0.7728,601,0.490612244897959,0.334199905395508,40,0.00972716203487634,0.0201087930312938,1e-05
0,31.8399262038791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0625982582366584,2.79976613701234,44.7259431153431,1982,1932,0.7728,601,0.490612244897959,0,41,0.00832126859087539,0.0172024139468184,1e-05
1,31.8255211028723,-0.0144051010067585,0.00043864596154473,NA,NA,0.170223138819833,0.854537879851271,0,TRUE,FALSE,NA,NA,350,TRUE,1e-07,0.713191045385959,FALSE,0,1,NA,0.0623976728584902,2.87627987487963,46.0959478633547,2050,2000,0.8,662,0.540408163265306,1.45859909057617,41,0.00832126859087539,0.0172024139468184,1e-05
2,31.825097963114,-0.000423139758353841,1.28905724612188e-05,NA,NA,0.0286171353040541,0.972179021404699,0,TRUE,FALSE,NA,NA,162,TRUE,1e-07,0.125865815131612,FALSE,0,1,NA,0.0623723283207103,2.89195245481321,46.3659531826866,2037,1987,0.7948,655,0.53469387755102,1.56620812416077,41,0.00832126859087539,0.0172024139468184,1e-05
3,31.8250971589612,-8.041527692626e-07,2.44981072155897e-08,NA,NA,0.00093781483974284,0.999063063832899,0,TRUE,FALSE,NA,NA,67,TRUE,1e-07,0.00425023988947047,FALSE,0,1,"relative_change",0.0623718599101861,2.89250393742929,46.3751432391854,2028,1978,0.7912,654,0.533877551020408,1.61182618141174,41,0.00832126859087539,0.0172024139468184,1e-05
0,31.1870559449088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0623718599101861,2.89250393742929,46.3751432391854,2028,1978,0.7912,654,0.533877551020408,0,42,0.0071185727875427,0.0147161018136279,1e-05
1,31.174458941943,-0.0125970029658582,0.000391368598215977,NA,NA,0.15858067153038,0.863125049962288,0,TRUE,FALSE,NA,NA,208,TRUE,1e-07,0.677785390686127,FALSE,0,1,NA,0.0622087768137975,2.96451604963474,47.6543054126927,2098,2048,0.8192,718,0.586122448979592,0.137906074523926,42,0.0071185727875427,0.0147161018136279,1e-05
2,31.1741233659704,-0.000335575972560065,1.04298870469149e-05,NA,NA,0.0250727304238797,0.975540535144748,0,TRUE,FALSE,NA,NA,214,TRUE,1e-07,0.112507325182241,FALSE,0,1,NA,0.0621887978668788,2.9781802647831,47.8893364550668,2084,2034,0.8136,711,0.580408163265306,0.923120975494385,42,0.0071185727875427,0.0147161018136279,1e-05
3,31.1741225932549,-7.72715473829066e-07,2.40166752964696e-08,NA,NA,0.000689077119428903,0.99931139738088,0,TRUE,FALSE,NA,NA,62,TRUE,1e-07,0.00307056285076583,FALSE,0,1,"relative_change",0.0621885330205567,2.97855954554997,47.8956392903719,2080,2030,0.812,711,0.580408163265306,0.965329170227051,42,0.0071185727875427,0.0147161018136279,1e-05
0,30.6053938636601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0621885330205567,2.97855954554997,47.8956392903719,2080,2030,0.812,711,0.580408163265306,0,43,0.00608970591180167,0.0125891432015631,1e-05
1,30.5942119981618,-0.0111818654983225,0.000353796112984986,NA,NA,0.148755894715942,0.870506958527751,0,TRUE,FALSE,NA,NA,210,TRUE,1e-07,0.642701511367255,FALSE,0,1,NA,0.0620588532892446,3.0417224850519,49.0135141697673,2145,2095,0.838,772,0.630204081632653,0.140698909759521,43,0.00608970591180167,0.0125891432015631,1e-05
2,30.5939365380567,-0.000275460105040537,8.71868888695702e-06,NA,NA,0.0221645000755639,0.97831611245164,0,TRUE,FALSE,NA,NA,215,TRUE,1e-07,0.100341815565148,FALSE,0,1,"relative_change",0.0620447381540768,3.05297445916391,49.2060173029082,2117,2067,0.8268,760,0.620408163265306,0.921846866607666,43,0.00608970591180167,0.0125891432015631,1e-05
0,30.0873668339698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0620447381540768,3.05297445916391,49.2060173029082,2117,2067,0.8268,760,0.620408163265306,0,44,0.00520954399133618,0.0107695997592715,1e-05
1,30.07717694347,-0.0101898904997739,0.000327782361053469,NA,NA,0.142684663135171,0.87513207471982,0,TRUE,FALSE,NA,NA,203,TRUE,1e-07,0.633509918673054,FALSE,0,1,NA,0.061941735423998,3.11283716780863,50.2542776126777,2202,2152,0.8608,818,0.667755102040816,0.165278196334839,44,0.00520954399133618,0.0107695997592715,1e-05
2,30.0769559474999,-0.000220995970121152,7.11119837310666e-06,NA,NA,0.0204786627586991,0.979932296964114,0,TRUE,FALSE,NA,NA,222,TRUE,1e-07,0.0955077635788566,FALSE,0,1,"relative_change",0.0619310919596813,3.12318425700355,50.4299885271976,2202,2152,0.8608,819,0.668571428571429,0.87810206413269,44,0.00520954399133618,0.0107695997592715,1e-05
0,29.6251623905071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0619310919596813,3.12318425700355,50.4299885271976,2202,2152,0.8608,819,0.668571428571429,0,45,0.00445659429055048,0.00921303992796748,1e-05
1,29.615848427027,-0.0093139634801318,0.000304127807107363,NA,NA,0.136072410903267,0.880225582808512,0,TRUE,FALSE,NA,NA,333,TRUE,1e-07,0.62198708381033,FALSE,0,1,NA,0.0618420067072539,3.18725105055656,51.5386097615539,2267,2217,0.8868,867,0.707755102040816,0.221397161483765,45,0.00445659429055048,0.00921303992796748,1e-05
2,29.6156577782246,-0.00019064880239128,6.22712784999875e-06,NA,NA,0.0187141281019299,0.981629656853,0,TRUE,FALSE,NA,NA,171,TRUE,1e-07,0.0895350291594785,FALSE,0,1,"relative_change",0.0618328754560927,3.19786648352974,51.7179002260785,2241,2191,0.8764,855,0.697959183673469,0.337033033370972,45,0.00445659429055048,0.00921303992796748,1e-05
0,29.2125303825935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0618328754560927,3.19786648352974,51.7179002260785,2241,2191,0.8764,855,0.697959183673469,0,46,0.0038124704779531,0.00788145396408534,1e-05
1,29.2042753973691,-0.00825498522434387,0.000273230514617864,NA,NA,0.127850129085075,0.886642625834703,0,TRUE,FALSE,NA,NA,364,TRUE,1e-07,0.606638031365499,FALSE,0,1,NA,0.0617561621727557,3.25833441035469,52.7612839871732,2295,2245,0.898,906,0.739591836734694,0.243039846420288,46,0.0038124704779531,0.00788145396408534,1e-05
2,29.204120964643,-0.000154432726148457,5.11294259228971e-06,NA,NA,0.0166364899734265,0.983635753646949,0,TRUE,FALSE,NA,NA,174,TRUE,1e-07,0.0823209311065832,FALSE,0,1,"relative_change",0.0617486170913793,3.26771158934512,52.9195914543214,2275,2225,0.89,896,0.731428571428571,0.359160900115967,46,0.0038124704779531,0.00788145396408534,1e-05
0,28.8445145182542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0617486170913793,3.26771158934512,52.9195914543214,2275,2225,0.89,896,0.731428571428571,0,47,0.00326144364904004,0.00674232577668861,1e-05
1,28.8371454584035,-0.00736905985073832,0.000246915051884362,NA,NA,0.121042719918986,0.892026666095532,0,TRUE,FALSE,NA,NA,211,TRUE,1e-07,0.596360410188441,FALSE,0,1,NA,0.0616866759054782,3.32555518611249,53.910429396588,2336,2286,0.9144,946,0.772244897959184,0.139784097671509,47,0.00326144364904004,0.00674232577668861,1e-05
2,28.8370231516695,-0.000122306734027688,4.0991432708668e-06,NA,NA,0.0151190322600877,0.985106148363285,0,TRUE,FALSE,NA,NA,238,TRUE,1e-07,0.0781065499064028,FALSE,0,1,"relative_change",0.0616808612612637,3.33414367228476,54.0547522214746,2307,2257,0.9028,933,0.761632653061225,0.329993963241577,47,0.00326144364904004,0.00674232577668861,1e-05
0,28.5162553227369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0616808612612637,3.33414367228476,54.0547522214746,2307,2257,0.9028,933,0.761632653061225,0,48,0.00279005824107379,0.00576783891476746,1e-05
1,28.5099322134451,-0.00632310929185209,0.000214224644105897,NA,NA,0.112135403409677,0.899171087382091,0,TRUE,FALSE,NA,NA,227,TRUE,1e-07,0.579114300298104,FALSE,0,1,NA,0.0616275778143692,3.38892022511689,54.9903200045407,2365,2315,0.926,978,0.798367346938776,0.150892019271851,48,0.00279005824107379,0.00576783891476746,1e-05
2,28.5098404165657,-9.17968793565649e-05,3.11071129179826e-06,NA,NA,0.0131418209401011,0.987028646267996,0,TRUE,FALSE,NA,NA,172,TRUE,1e-07,0.0711439447283304,FALSE,0,1,"relative_change",0.0616226919327858,3.39650323881179,55.1177355659257,2342,2292,0.9168,970,0.791836734693877,0.265399932861328,48,0.00279005824107379,0.00576783891476746,1e-05
0,28.2242171928846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0616226919327858,3.39650323881179,55.1177355659257,2342,2292,0.9168,970,0.791836734693877,0,49,0.00238680346075426,0.00493419731537282,1e-05
1,28.2188591082122,-0.00535808467237686,0.000183343992997747,NA,NA,0.103287798399978,0.906381817554976,0,TRUE,FALSE,NA,NA,222,TRUE,1e-07,0.553010039408324,FALSE,0,1,NA,0.0615756628916691,3.44668894655183,55.9748573493336,2384,2334,0.9336,1005,0.820408163265306,0.146050930023193,49,0.00238680346075426,0.00493419731537282,1e-05
2,28.2187926111045,-6.64971076780319e-05,2.27582834195406e-06,NA,NA,0.0112715563380149,0.988854075577058,0,TRUE,FALSE,NA,NA,143,TRUE,1e-07,0.0633037232274388,FALSE,0,1,"relative_change",0.0615714757177406,3.45309040105173,56.0826317836133,2371,2321,0.9284,999,0.815510204081633,0.245028972625732,49,0.00238680346075426,0.00493419731537282,1e-05
0,27.9649790248214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0615714757177406,3.45309040105173,56.0826317836133,2371,2321,0.9284,999,0.815510204081633,0,50,0.00204183220135076,0.00422104422588818,1e-05
1,27.9604751526129,-0.00450387220849535,0.000155493715518861,NA,NA,0.0945307743550751,0.91363351623368,0,TRUE,FALSE,NA,NA,232,TRUE,1e-07,0.529007245740204,FALSE,0,1,NA,0.0615362564082707,3.50149902811188,56.901398175422,2408,2358,0.9432,1031,0.841632653061224,0.15501594543457,50,0.00204183220135076,0.00422104422588818,1e-05
2,27.9604260410852,-4.91115276766152e-05,1.69581222054584e-06,NA,NA,0.00956334982445934,0.990527241479079,0,TRUE,FALSE,NA,NA,122,TRUE,1e-07,0.0560697253893773,FALSE,0,1,"relative_change",0.0615332732731551,3.50721114333841,56.9969864559194,2390,2340,0.936,1026,0.837551020408163,0.238480091094971,50,0.00204183220135076,0.00422104422588818,1e-05
0,27.7353870637741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0615332732731551,3.50721114333841,56.9969864559194,2390,2340,0.936,1026,0.837551020408163,0,51,0.0017467205855129,0.00361096511106137,1e-05
1,27.7317474084315,-0.00363965534263855,0.000126661086365771,NA,NA,0.0847753085432018,0.921849891055272,0,TRUE,FALSE,NA,NA,243,TRUE,1e-07,0.488559598304429,FALSE,0,1,NA,0.0615050085469926,3.55413234773442,57.7860637970468,2438,2388,0.9552,1051,0.857959183673469,0.162873983383179,51,0.0017467205855129,0.00361096511106137,1e-05
2,27.7317134521384,-3.3956293098214e-05,1.18183877282206e-06,NA,NA,0.00778934236583284,0.992270862532097,0,TRUE,FALSE,NA,NA,125,TRUE,1e-07,0.0470247477561876,FALSE,0,1,"relative_change",0.061502857327026,3.55915379568052,57.8697307794272,2419,2369,0.9476,1048,0.855510204081633,0.250622987747192,51,0.0017467205855129,0.00361096511106137,1e-05
0,27.5328442441364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.061502857327026,3.55915379568052,57.8697307794272,2419,2369,0.9476,1048,0.855510204081633,0,52,0.00149426226201944,0.00308906240624825,1e-05
1,27.5299181747536,-0.0029260693827986,0.000102550918434986,NA,NA,0.0761244219816879,0.929260575797077,0,TRUE,FALSE,NA,NA,254,TRUE,1e-07,0.453371466332156,FALSE,0,1,NA,0.0614793939863785,3.60462318955308,58.6314040498142,2438,2388,0.9552,1075,0.877551020408163,0.173019886016846,52,0.00149426226201944,0.00308906240624825,1e-05
2,27.5298961769406,-2.19978130751031e-05,7.71043679142729e-07,NA,NA,0.00636840794006404,0.993671892032959,0,TRUE,FALSE,NA,NA,159,TRUE,1e-07,0.0397791711542294,FALSE,0,1,"relative_change",0.0614777496149248,3.60900483383533,58.7042443232044,2429,2379,0.9516,1074,0.876734693877551,0.280311822891235,52,0.00149426226201944,0.00308906240624825,1e-05
0,27.3546501415471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0614777496149248,3.60900483383533,58.7042443232044,2429,2379,0.9516,1074,0.876734693877551,0,53,0.00127829243338299,0.00264259173273804,1e-05
1,27.3522750737513,-0.00237506779573948,8.37629025180381e-05,NA,NA,0.0685604872063136,0.935838459285014,0,TRUE,FALSE,NA,NA,260,TRUE,1e-07,0.422853085799666,FALSE,0,1,NA,0.0614620664600049,3.65755035958574,59.5090690933051,2444,2394,0.9576,1090,0.889795918367347,0.201321125030518,53,0.00127829243338299,0.00264259173273804,1e-05
2,27.3522600707661,-1.50029852790112e-05,5.29163364844081e-07,NA,NA,0.00523909913976131,0.99478820596588,0,TRUE,FALSE,NA,NA,131,TRUE,1e-07,0.0339494066039088,FALSE,0,1,"relative_change",0.0614611195087283,3.66183876467301,59.5797602442464,2435,2385,0.954,1089,0.888979591836735,0.289460897445679,53,0.00127829243338299,0.00264259173273804,1e-05
0,27.1981979958861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0614611195087283,3.66183876467301,59.5797602442464,2435,2385,0.954,1089,0.888979591836735,0,54,0.00109353731722829,0.0022606506918767,1e-05
1,27.1962713486842,-0.00192664720183089,6.832518879795e-05,NA,NA,0.0616930223221536,0.941891845359201,0,TRUE,FALSE,NA,NA,266,TRUE,1e-07,0.395164244419574,FALSE,0,1,NA,0.0614477006214556,3.70722120039992,60.3313250602818,2450,2400,0.96,1115,0.910204081632653,0.177074909210205,54,0.00109353731722829,0.0022606506918767,1e-05
2,27.1962610414576,-1.03072266028903e-05,3.65552823471862e-07,NA,NA,0.00426666182717517,0.995751465233933,0,TRUE,FALSE,NA,NA,96,TRUE,1e-07,0.0285656678446557,FALSE,0,1,"relative_change",0.061446987149748,3.71078848366101,60.3900802266792,2442,2392,0.9568,1110,0.906122448979592,0.241322040557861,54,0.00109353731722829,0.0022606506918767,1e-05
0,27.0611077122833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.061446987149748,3.71078848366101,60.3900802266792,2442,2392,0.9568,1110,0.906122448979592,0,55,0.000935485365430906,0.00193391263863052,1e-05
1,27.0595583511225,-0.00154936116084059,5.52138275055471e-05,NA,NA,0.0554911405832511,0.947426237464592,0,TRUE,FALSE,NA,NA,340,TRUE,1e-07,0.367489819910518,FALSE,0,1,NA,0.061437372749274,3.75114508005314,61.0564044683612,2460,2410,0.964,1129,0.921632653061224,0.22777795791626,55,0.000935485365430906,0.00193391263863052,1e-05
2,27.0595519526426,-6.39847986150244e-06,2.28032094498254e-07,NA,NA,0.00345487516138712,0.996557019905024,0,TRUE,FALSE,NA,NA,89,TRUE,1e-07,0.0237611181848513,FALSE,0,1,"relative_change",0.0614369275782084,3.75394263144233,61.1023822222166,2451,2401,0.9604,1124,0.917551020408163,0.289941072463989,55,0.000935485365430906,0.00193391263863052,1e-05
0,26.9412467005911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0614369275782084,3.75394263144233,61.1023822222166,2451,2401,0.9604,1124,0.917551020408163,0,56,0.000800277096307539,0.00165439893358759,1e-05
1,26.9400240807103,-0.00122261988074968,4.37568120653618e-05,NA,NA,0.0492619489060072,0.95305085735991,0,TRUE,FALSE,NA,NA,345,TRUE,1e-07,0.33844963226588,FALSE,0,1,NA,0.0614305737520094,3.79631635042699,61.7984843467754,2484,2434,0.9736,1138,0.928979591836735,0.23169994354248,56,0.000800277096307539,0.00165439893358759,1e-05
2,26.9400199244375,-4.15627282635e-06,1.48756952189582e-07,NA,NA,0.0027427218635145,0.997264780083951,0,TRUE,FALSE,NA,NA,84,TRUE,1e-07,0.0195325167317952,FALSE,0,1,"relative_change",0.0614303316897387,3.79896037373092,61.8417688662017,2476,2426,0.9704,1137,0.928163265306122,0.289588928222656,56,0.000800277096307539,0.00165439893358759,1e-05
0,26.8366937295614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0614303316897387,3.79896037373092,61.8417688662017,2476,2426,0.9704,1137,0.928163265306122,0,57,0.000684610849662435,0.00141528411200309,1e-05
1,26.8357312129467,-0.000962516614727349,3.45772606502186e-05,NA,NA,0.043730511907928,0.958101721269038,0,TRUE,FALSE,NA,NA,219,TRUE,1e-07,0.30939019748516,FALSE,0,1,NA,0.0614250446027122,3.84229933773032,62.5526503494091,2496,2446,0.9784,1152,0.940408163265306,0.149226903915405,57,0.000684610849662435,0.00141528411200309,1e-05
2,26.8357285874217,-2.62552492102941e-06,9.43221107052598e-08,NA,NA,0.00223140179365461,0.997773566274554,0,TRUE,FALSE,NA,NA,128,TRUE,1e-07,0.016520246117232,FALSE,0,1,"relative_change",0.06142483673843,3.84481158178538,62.5937615130835,2486,2436,0.9744,1148,0.937142857142857,0.234219074249268,57,0.000684610849662435,0.00141528411200309,1e-05
0,26.7456693395295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.06142483673843,3.84481158178538,62.5937615130835,2486,2436,0.9744,1148,0.937142857142857,0,58,0.000585662163315752,0.00121072921229753,1e-05
1,26.744920829284,-0.00074851024552558,2.69775522935095e-05,NA,NA,0.0385374806002334,0.962892547144317,0,TRUE,FALSE,NA,NA,219,TRUE,1e-07,0.280056570640734,FALSE,0,1,NA,0.0614193330291916,3.88221441118819,63.2083453160104,2509,2459,0.9836,1166,0.951836734693878,0.201351881027222,58,0.000585662163315752,0.00121072921229753,1e-05
2,26.7449191581429,-1.67114107796351e-06,6.02323246206444e-08,NA,NA,0.0017597555059579,0.998243335793552,0,TRUE,FALSE,NA,NA,138,TRUE,1e-07,0.0134015829615058,FALSE,0,1,"relative_change",0.061419142641611,3.88410680831716,63.239352443935,2498,2448,0.9792,1165,0.951020408163265,0.293755054473877,58,0.000585662163315752,0.00121072921229753,1e-05
0,26.6665812273618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.061419142641611,3.88410680831716,63.239352443935,2498,2448,0.9792,1165,0.951020408163265,0,59,0.000501014802363725,0.00103573919404487,1e-05
1,26.6660025894073,-0.000578637954504302,2.09146894496686e-05,NA,NA,0.0338990595885928,0.967212408915352,0,TRUE,FALSE,NA,NA,200,TRUE,1e-07,0.251559628960775,FALSE,0,1,NA,0.0614137922760531,3.91750504121474,63.7886848544653,2514,2464,0.9856,1174,0.958367346938775,0.130560159683228,59,0.000501014802363725,0.00103573919404487,1e-05
