"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
11,0.899679542499283,1.85989188313518,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0131111145019531,114.422635409116,1e-07,"case_oracle_change"
12,0.769646387302891,1.5910766011778,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0154829025268555,110.901441906425,1e-07,"case_oracle_change"
13,0.658407281155739,1.3611139302077,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0154390335083008,107.51253924184,1e-07,"case_oracle_change"
14,0.563245868531947,1.16438839565236,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0157492160797119,104.266288155344,1e-07,"case_oracle_change"
15,0.481838396230109,0.996096142901866,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0157749652862549,101.170110267848,1e-07,"case_oracle_change"
16,0.412196969481073,0.85212763164655,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0173919200897217,98.1866421574451,1e-07,"case_oracle_change"
17,0.352621009406314,0.728967284724337,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0530149936676025,95.1617443657056,1e-07,"case_oracle_change"
18,0.301655726463164,0.623607640995718,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0117561817169189,91.6021987700292,1e-07,"case_oracle_change"
19,0.258056595837054,0.533475915939497,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00916194915771484,87.9558423212502,1e-07,"case_oracle_change"
20,0.220758967302882,0.456371176647336,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00282096862792969,84.726911384919,1e-07,"case_oracle_change"
21,0.188852067456581,0.390410597088876,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00281095504760742,82.493615463602,1e-07,"case_oracle_change"
22,0.161556759475561,0.333983481251,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00609493255615234,80.5574892712987,1e-07,"case_oracle_change"
23,0.138206517322057,0.285711931439055,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0105700492858887,78.7149606508766,1e-07,"case_oracle_change"
24,0.118231149797118,0.244417201296511,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0208089351654053,77.1451615824348,1e-07,"case_oracle_change"
25,0.101142877001776,0.209090911915109,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0169529914855957,75.377829607939,1e-07,"case_oracle_change"
26,0.0865244192055192,0.178870428159656,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00310707092285156,73.8168120936514,1e-07,"case_oracle_change"
27,0.0740188072633227,0.153017793920229,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.011909008026123,72.6742602173506,1e-07,"case_oracle_change"
28,0.0633206657610876,0.130901711910223,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0181069374084473,71.2659081370198,1e-07,"case_oracle_change"
29,0.054168756032011,0.111982127973692,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00347399711608887,69.7997471338493,1e-07,"case_oracle_change"
30,0.0463395969512803,0.0957970434650741,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0117299556732178,68.9013962848851,1e-07,"case_oracle_change"
31,0.03964200773483,0.0819512336719061,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00889801979064941,66.3327196679758,1e-07,"case_oracle_change"
32,0.0339124394823833,0.0701065967948781,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00542283058166504,65.4683741325758,1e-07,"case_oracle_change"
33,0.0290109814653977,0.059973897816312,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00629496574401855,64.7297827767586,1e-07,"case_oracle_change"
34,0.0248179446371843,0.0513057056500027,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0226058959960938,64.0730324123207,1e-07,"case_oracle_change"
35,0.021230938937691,0.0438903511041895,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0092618465423584,61.1636435210788,1e-07,"case_oracle_change"
36,0.0181623730234537,0.0375467581167345,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00815606117248535,60.2259812636424,1e-07,"case_oracle_change"
37,0.0155373153684439,0.0321200220460756,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0178458690643311,59.6289775054766,1e-07,"case_oracle_change"
