"outer_iter","sub_attempt","admm_tol","line_search_halvings","line_search_success","inner_iters","inner_converged","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
20,1,1e-05,4,FALSE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
20,2,1e-06,0,TRUE,6,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
21,1,1e-05,4,FALSE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
21,2,1e-06,4,FALSE,2,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
21,3,1e-07,0,TRUE,34,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
22,1,1e-05,4,FALSE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
22,2,1e-06,4,FALSE,2,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
22,3,1e-07,4,FALSE,18,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
22,4,1e-08,0,TRUE,70,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,115,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,44,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,28,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
4,1,1e-05,0,TRUE,15,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
5,1,1e-05,0,TRUE,3,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
6,1,1e-05,2,TRUE,4,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
7,1,1e-05,0,TRUE,4,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
8,1,1e-05,3,TRUE,2,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
9,1,1e-05,4,FALSE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
9,2,1e-06,0,TRUE,15,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
10,1,1e-05,4,FALSE,2,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
10,2,1e-06,0,TRUE,13,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
11,1,1e-05,2,TRUE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
12,1,1e-05,4,FALSE,1,TRUE,20,0.220758967302882,0.456371176647336,1e-04,"case_norm_mode"
